#JCAT	Satcat	Piece	Type	Name	PLName	LDate	Parent	SDate	Primary	DDate	Status	Dest	Owner	State	Manufacturer	Bus	Motor	Mass	MassFlag	DryMass	DryFlag	TotMass	TotFlag	Length	LFlag	Diameter	DFlag	Span	SpanFlag	Shape	ODate	Perigee	PF	Apogee	AF	Inc	IF	OpOrbit	OQUAL	AltNames
# Updated 2024 Jan 13 23:14:18
A00295	00451	1962 B XI 1	PXAR---     	Spuskaemiy apparat	2MV-3 No. 1 SA	1962 Nov  4	S00451	1962 Nov  4 1636	Earth	1962 Nov  5	AR	-	NII88	SU	OKB1	MV SA	-	     300 	?	    300 	?	       0 	 	   1.2 	 	  1.2 	 	    1.2 	 	Sphere	1962 Nov  4	     200	 	     226	 	 64.80 	 	LLEO/I	-	-
A00296	00453	1962 B OMI	R2          	Agena B 1136	Agena B 1136	1962 Nov  5	R06719	1962 Nov  5 2211	Earth	1962 Dec  3	R	-	AFSSD	US	LMSC	Agena B	-	     900 	 	    870 	 	       0 	?	   6.3 	 	  1.5 	 	    6.3 	 	Cyl	1962 Nov  6	     209	 	     404	 	 75.00 	 	LLEO/I	-	-
A00297	00453	1962 B OMI	PXA         	Aerospace Corp Package	-	1962 Nov  5	A00296	1962 Nov  5 2211	Earth	1962 Dec  3	AR	-	AFSSD	US	AERO	ARPL	-	      20 	?	     20 	?	       0 	 	   0.5 	?	  0.5 	?	    0.5 	?	Box	1962 Nov 15	     194	 	     391	 	 75.02 	 	LLEO/I	-	-
A00298	NNA	1962 B OMI	C  F        	CORONA Camera 98 door	-	1962 Nov  5	S00453	1962 Nov  6 0800?	Earth	1962 Nov?	R	-	NRO	US	-	-	-	       1 	?	      1 	?	       0 	?	   0.1 	 	  0.0 	 	    0.1 	 	Pan	1962 Nov  6	     209	 	     404	 	 75.00 	 	LLEO/I	-	-
A00299	NNA R	1962 B OMI	C  MR       	Star 12	Star 12	1962 Nov  5	A00300	1962 Nov 10 0004?	Earth	1962 Nov 10 0010?	D	-	NRO/CIA	US	THKE	Star 12	-	      33 	 	     10 	 	       0 	 	   0.3 	 	  0.3 	 	    0.3 	 	Cyl + Cone	1962 Nov 11	    -224	?	     414	?	 75.00 	 	SO	-	-
A00300	NNA T	1962 B OMI	PX-RT--     	SRV 599	SRV	1962 Nov  5	S00453	1962 Nov 10 0004?	Earth	1962 Nov 10 0058	L	20N 165W?	NRO/CIA	US	GERSD	SRV Mk V	Star 12	     157 	 	    157 	 	       0 	 	   0.8 	 	  0.7 	 	    0.8 	 	Cone	1962 Nov 11	     195	 	     408	 	 75.00 	 	LLEO/I	-	-
A00301	00455	1962 B PI	R2          	Agena B 2405	Agena B 2405	1962 Nov 11	R06740	1962 Nov 11 2026	Earth	1962 Nov 12 2235?	R	POR	AFSSD	US	LMSC	Agena B	-	     940 	?	    700 	 	       0 	?	   6.3 	 	  1.5 	 	    6.3 	 	Cyl	1962 Nov 11	     216	 	     235	 	 96.11 	 	LLEO/S	-	-
A00302	00455	1962 B PI	PXA         	TRS 1	ERS 1	1962 Nov 11	A00301	1962 Nov 11 2026	Earth	1962 Nov 12 2235?	AR	-	AFSSD	US	TRW	TRS	-	       1 	 	      1 	 	       1 	 	   0.2 	 	  0.2 	 	    0.2 	 	Tetrahedron	1962 Nov 11	     216	 	     235	 	 96.11 	 	LLEO/S	-	-
A00303	NNA R	1962 B PI	PX-RR--     	FTV 2405 RV	E-6 RV	1962 Nov 11	S00455	1962 Nov 12 2230?	Earth	1962 Nov 12 2240?	D	POR	AFSMS	US	GERSD	E-6 RV	-	     600 	?	    600 	?	       0 	 	   3.0 	 	  1.5 	 	    3.0 	 	Cone	1962 Nov 12	   -1200	?	     216	?	 96.11 	 	SO	-	-
A00304	00481	1962 B RHO	R2          	Agena B 1135	Agena B 1135	1962 Nov 24	R06778	1962 Nov 24 2208	Earth	1962 Dec 13	R	-	AFSSD	US	LMSC	Agena B	-	     900 	 	    870 	 	       0 	 	   6.3 	 	  1.5 	 	    6.3 	 	Cyl	1962 Nov 24	     206	 	     339	 	 65.18 	 	LLEO/I	-	-
A00305	00481	1962 B RHO	PXA         	GRD Package?	Research Module	1962 Nov 24	A00304	1962 Nov 24 2208	Earth	1962 Dec 13	AR	-	AFSSD	US	AFCRL	ARPL	-	      20 	?	     20 	?	       0 	 	   0.5 	?	  0.5 	?	    0.5 	?	Box	1962 Dec  2	     206	 	     317	 	 65.13 	 	LLEO/I	-	-
A00306	NNA R	1962 B RHO	C  MR       	Star 12	Star 12	1962 Nov 24	A00307	1962 Nov 29 2321?	Earth	1962 Nov 29 2327?	D	-	NRO/CIA	US	THKE	Star 12	-	      33 	 	     10 	 	       0 	 	   0.3 	 	  0.3 	 	    0.3 	 	Cyl + Cone	1962 Nov 29	    -209	?	     325	?	 65.15 	 	SO	-	-
A00307	NNA T	1962 B RHO	PX-RT--     	SRV 601	SRV	1962 Nov 24	S00481	1962 Nov 29 2321?	Earth	1962 Nov 30 0003	L	21N 158W	NRO/CIA	US	GERSD	SRV Mk V	Star 12	     157 	 	    157 	 	       0 	 	   0.8 	 	  0.7 	 	    0.8 	 	Cone	1962 Nov 29	     205	 	     327	 	 65.15 	 	LLEO/I	-	-
A00308	00490	1962 B SIG	R2          	Agena D 1155	Agena D 1155	1962 Dec  4	R06862	1962 Dec  4 2137	Earth	1962 Dec  8	R	-	AFSSD	US	LMSC	Agena D	-	     900 	 	    870 	 	       0 	 	   6.3 	 	  1.5 	 	    6.3 	 	Cyl	1962 Dec  5	     125	 	     304	 	 65.08 	 	LLEO/I	-	-
A00309	NNA R	1962 B SIG	C  MR       	Star 12	Star 12	1962 Dec  4	A00310	1962 Dec  6 2345?	Earth	1962 Dec  6 2352?	D	-	NRO/CIA	US	THKE	Star 12	-	      33 	 	     10 	 	       0 	 	   0.3 	 	  0.3 	 	    0.3 	 	Cyl + Cone	1962 Dec  6	    -346	?	     330	?	 65.20 	 	SO	-	-
A00310	NNA T	1962 B SIG	PX-RT--     	SRV 606	SRV	1962 Dec  4	S00490	1962 Dec  6 2345?	Earth	1962 Dec  7 0020?	L	20N 160W?	NRO/CIA	US	GERSD	SRV Mk V	Star 12	     157 	 	    157 	 	       0 	 	   0.8 	 	  0.7 	 	    0.8 	 	Cone	1962 Dec  6	     124	 	     262	 	 65.20 	 	LLEO/I	-	-
A00311	00505	1962 B PHI	R2          	Agena D 1156	Agena D 1156	1962 Dec 14	R06941	1962 Dec 14 2133	Earth	1963 Jan  8	R	-	AFSSD	US	LMSC	Agena D	-	     900 	 	    870 	 	       0 	 	   6.3 	 	  1.5 	 	    6.3 	 	Cyl	1962 Dec 15	     199	 	     392	 	 70.97 	 	LLEO/I	-	-
A00312	00505	1962 B PHI	PXA         	Aerospace 4-Color	TAEP (Midas)	1962 Dec 14	A00311	1962 Dec 14 2133	Earth	1963 Jan  8	AR	-	AFSSD	US	LMSC	ARPL	-	      20 	?	     20 	?	       0 	 	   0.5 	?	  0.5 	?	    0.5 	?	Box	1962 Dec 15	     199	 	     392	 	 70.97 	 	LLEO/I	-	-
A00313	00506	1962 B CHI	R4          	Scout S115 Stage 4	Altair X-248-A5 BSB-256	1962 Dec 16	R06947	1962 Dec 16 1443	Earth	-	O	-	LARCN	US	ABL	Altair	-	      24 	 	     24 	 	       0 	 	   1.7 	 	  0.5 	 	    1.7 	 	Cyl	1989 Aug 20	     745	 	    1165	 	 52.00 	 	LEO/I	-	-
A00314	NNA R	1962 B PHI	C  MR       	Star 12	Star 12	1962 Dec 14	A00315	1962 Dec 18 2325?	Earth	1962 Dec 18 2330?	D	-	NRO/CIA	US	THKE	Star 12	-	      33 	 	     10 	 	       0 	 	   0.3 	 	  0.3 	 	    0.3 	 	Cyl + Cone	1962 Dec 18	    -194	?	     366	?	 70.97 	 	SO	-	-
A00315	NNA T	1962 B PHI	PX-RT--     	SRV 607	SRV	1962 Dec 14	S00505	1962 Dec 18 2325?	Earth	1962 Dec 19 0008	L	23 51N 162 43W	NRO/CIA	US	GERSD	SRV Mk V	Star 12	     157 	 	    157 	 	       0 	 	   0.8 	 	  0.7 	 	    0.8 	 	Cone	1962 Dec 18	     199	 	     380	?	 70.97 	 	LLEO/I	-	-
A00316	NNA R	1962 B OME	C  MR       	Priborniy otsek	PO	1962 Dec 22	S00517	1962 Dec 30 0708?	Earth	1962 Dec 30 0718?	D	40N 53E?	NII88	SU	OKB1	Vostok PO	-	    2600 	 	   2600 	 	       0 	 	   2.5 	 	  2.7 	 	    2.5 	 	DCone	1962 Dec 30	     -80	?	     200	?	 65.00 	 	SO	-	-
A00317	00522	1963-001B	R4-----*    	Blok-L No. T103-09	Blok-L	1963 Jan  4	S00521	1963 Jan  4 0858	Earth	1963 Jan 11	R	-	RVSN	SU	OKB1	Blok-L	-	    5000 	?	    900 	?	       0 	?	   2.7 	 	  2.5 	 	    2.7 	 	Cyl	1963 Jan  5	     180	 	     214	 	 64.75 	 	LLEO/I	-	-
A00318	00522	1963-001B	PXFR---     	ALS	E-6 No. 2 SA	1963 Jan  4	S00522	1963 Jan  4 0950	Earth	1963 Jan 11	AR	-	NII88	SU	OKB1	E-6 SA	-	      82 	 	     82 	 	       0 	 	   0.7 	 	  0.8 	 	    0.7 	 	Ell	1963 Jan  5	     180	 	     214	 	 64.75 	 	LLEO/I	-	-
A00319	00522	1963-001	C FT        	Otdelyaemiy otsek No. 1	Otdelyaemiy otsek No. 1	1963 Jan  4	S00522	1963 Jan  4 0950	Earth	1963 Jan 11	AR	-	NII88	SU	OKB1	E-6 OO	-	      50 	?	     50 	?	       0 	?	   0.7 	 	  0.3 	 	    0.7 	 	Box	1963 Jan  5	     180	 	     214	 	 64.75 	 	LLEO/I	-	-
A00320	00522	1963-001	C FT        	Otdelyaemiy otsek No. 2	Otdelyaemiy otsek No. 2	1963 Jan  4	S00522	1963 Jan  4 0950	Earth	1963 Jan 11	AR	-	NII88	SU	OKB1	E-6 OO	-	      50 	?	     50 	?	       0 	?	   0.7 	 	  0.3 	 	    0.7 	 	Box	1963 Jan  5	     180	 	     214	 	 64.75 	 	LLEO/I	-	-
A00321	00525	1963-002A	R2          	Agena D 1157	Agena D 1157	1963 Jan  7	R07065	1963 Jan  7 2116	Earth	1963 Jan 24	R	-	AFSSD	US	LMSC	Agena D	-	     900 	 	    870 	 	       0 	 	   6.3 	 	  1.5 	 	    6.3 	 	Cyl	1963 Jan  8	     203	 	     385	 	 82.23 	 	LLEO/I	-	-
A00322	NNA R	1963-002	C  MR       	Star 12	Star 12	1963 Jan  7	A00323	1963 Jan 11 2305?	Earth	1963 Jan 11 2312?	D	-	NRO/CIA	US	THKE	Star 12	-	      33 	 	     10 	 	       0 	 	   0.3 	 	  0.3 	 	    0.3 	 	Cyl + Cone	1963 Jan 11	    -217	?	     376	?	 82.20 	 	SO	-	-
A00323	NNA T	1963-002	PX-RT--     	SRV 608	SRV	1963 Jan  7	S00525	1963 Jan 11 2305?	Earth	1963 Jan 11 2340?	L	20N 156W?	NRO/CIA	US	GERSD	SRV Mk V	Star 12	     157 	 	    157 	 	       0 	 	   0.8 	 	  0.7 	 	    0.8 	 	Cone	1963 Jan 11	     182	 	     392	 	 82.20 	 	LLEO/I	-	-
A00324	00527	1963-003A	R2          	Agena B 2313	Agena B 2313	1963 Jan 16	R07069	1963 Jan 16 2206	Earth	1969 Jan  9	R	-	AFSSD	US	LMSC	Agena B	-	     900 	 	    870 	 	       0 	 	   6.3 	 	  1.5 	 	    6.3 	 	Cyl	1963 Jan 16	     459	 	     566	 	 81.89 	 	LLEO/I	-	-
A00325	00533	1963-004	C AM        	Star 13D	TE-M-375	1963 Feb 14	S00553	1963 Feb 14 1042	Earth	-	AO	-	GSFC	US	THKE	Star 13	-	      36 	 	      5 	 	       0 	 	   0.3 	 	  0.3 	 	    0.3 	 	Sphere + Cone	1963 Oct 14	   34181	 	   37015	 	 33.51 	 	GEO/NS	-	-
A00326	NNA R	1963-006	C  MR       	Priborniy otsek	PO	1963 Mar 21	S00554	1963 Mar 29 0615?	Earth	1963 Mar 29	D	-	NII88	SU	OKB1F3	Zenit PO	-	    2600 	 	   2600 	 	       0 	 	   2.5 	 	  2.7 	 	    2.5 	 	DCone	1963 Mar 29	    -140	?	     200	?	 65.00 	 	SO	-	-
A00327	00562	1963-007A	R2          	Agena D 1160	Agena D 1160	1963 Apr  1	R07346	1963 Apr  1 2308	Earth	1963 Apr 26	R	-	AFSSD	US	LMSC	Agena D	-	     900 	 	    870 	 	       0 	 	   6.3 	 	  1.5 	 	    6.3 	 	Cyl	1963 Apr  2	     198	 	     409	 	 75.40 	 	LLEO/I	-	-
A00328	NNA	1963-008	R4  D       	Blok-L No. T103-11	Blok-L	1963 Apr  2	S00563	1963 Apr  2 0825	Earth	1963 Apr  3 0005?	DSO	D00035	RVSN	SU	OKB1	Blok-L	-	    5000 	?	    900 	?	       0 	?	   2.7 	 	  2.5 	 	    2.7 	 	Cyl	1963 Apr  2	     200	?	  694000	 	 65.00 	?	CLO	-	-
A00329	NNA	1963-008	C  M        	BOZ	BOZ	1963 Apr  2	A00328	1963 Apr  2 0916	Earth	1963 Apr  2?	R	-	RVSN	SU	OKB1	BOZ	-	     600 	?	    300 	?	       0 	?	   0.9 	 	  2.5 	 	    2.5 	 	Irr	1963 Apr  2	     170	?	     180	?	 64.80 	?	LLEO/I	-	-
A00330	00563	1963-008A	PXARD--     	ALS	E-6 No. 4 SA	1963 Apr  2	S00566	1963 Apr  2 0920	Earth	1963 Apr  3 0005?	DSA	D00037	NII88	SU	OKB1	E-6 SA	-	      82 	 	     82 	 	       0 	 	   0.7 	 	  0.8 	 	    0.7 	 	Ell	1963 Apr  2	     200	?	  694000	 	 65.00 	?	CLO	-	-
A00331	00566	1963-008	C ATD       	Otdelyaemiy otsek No. 1	Otdelyaemiy otsek No. 1	1963 Apr  2	S00566	1963 Apr  2 0920	Earth	1963 Apr  3 0005?	DSA	D00038	NII88	SU	OKB1	E-6 OO	-	      50 	?	     50 	?	       0 	?	   0.7 	 	  0.3 	 	    0.7 	 	Box	1963 Apr  2	     200	?	  694000	 	 65.00 	?	CLO	-	-
A00332	00566	1963-008	C ATD       	Otdelyaemiy otsek No. 2	Otdelyaemiy otsek No. 2	1963 Apr  2	S00566	1963 Apr  2 0920	Earth	1963 Apr  3 0005?	DSA	D00039	NII88	SU	OKB1	E-6 OO	-	      50 	?	     50 	?	       0 	?	   0.7 	 	  0.3 	 	    0.7 	 	Box	1963 Apr  2	     200	?	  694000	 	 65.00 	?	CLO	-	-
A00333	NNA R	1963-007	C  MR       	Star 12	Star 12	1963 Apr  1	A00334	1963 Apr  5 0058?	Earth	1963 Apr  5 0105?	D	-	NRO/CIA	US	THKE	Star 12	-	      33 	 	     10 	 	       0 	 	   0.3 	 	  0.3 	 	    0.3 	 	Cyl + Cone	1963 Apr  4	    -187	?	     366	?	 75.40 	 	SO	-	-
A00334	NNA T	1963-007	PX-RT--     	SRV 609	SRV	1963 Apr  1	S00562	1963 Apr  5 0058?	Earth	1963 Apr  5 0139	L	20N 157W?	NRO/CIA	US	GERSD	SRV Mk V	Star 12	     157 	 	    157 	 	       0 	 	   0.8 	 	  0.7 	 	    0.8 	 	Cone	1963 Apr  4	     195	 	     403	 	 75.40 	 	LLEO/I	-	-
A00335	NNA R	1963-011	C  MR       	Priborniy otsek	PO	1963 Apr 22	S00569	1963 Apr 27 0628?	Earth	1963 Apr 27	D	-	NII88	SU	OKB1F3	Zenit PO	-	    2600 	 	   2600 	 	       0 	 	   2.5 	 	  2.7 	 	    2.5 	 	DCone	1963 Apr 27	    -120	?	     170	?	 65.00 	 	SO	-	-
A00336	NNA R	1963-012	C  MR       	Priborniy otsek	PO	1963 Apr 28	S00571	1963 May  8 0630?	Earth	1963 May  8	D	-	NII88	SU	OKB1F3	Zenit PO	-	    2600 	 	   2600 	 	       0 	 	   2.5 	 	  2.7 	 	    2.5 	 	DCone	1963 May  8	    -190	?	     190	?	 65.00 	 	SO	-	-
A00337	00574	1963-014A	R2          	Agena B 1206	Agena B	1963 May  9	R07513	1963 May  9 2015	Earth	-	O	-	AFSSD	US	LMSC	Agena B	-	    1200 	?	    700 	 	       0 	?	   6.3 	 	  1.5 	 	    8.0 	 	Cyl + 2 Pan	1989 Aug 29	    3602	 	    3685	 	 87.32 	 	MEO	-	-
A00338	00574	1963-014A	PXA         	HSRP-11	Research Module	1963 May  9	A00337	1963 May  9 2015	Earth	-	AO	-	AFSSD	US	LMSC/HCO	ARPL	-	      20 	?	     20 	?	       0 	 	   0.5 	?	  0.5 	?	    7.6 	?	Box + 2 Ant	1963 Jun 11	    3569	 	    3714	 	 87.38 	 	MEO	-	-
A00339	NNA	1963-014	CXAV---   + 	West Ford 3 deployer	West Ford Needles deployer	1963 May  9	A00337	1963 May 10 1756	Earth	-	AO	-	AFSSD	US	MITLL	Westford	-	      11 	 	     11 	 	      11 	 	   0.4 	 	  0.1 	 	    0.4 	 	Cyl	1963 May 15	    3603	 	    3680	 	 87.32 	 	MEO	-	-
A00340	11581	1963-014DF	C  C      + 	deb West Ford	-	1963 May  9	A00337	1963 May 11	Earth	1997 Dec  1	R	Z	AFSSD	US	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1963 May 15	    3603	 	    3680	 	 87.32 	 	MEO	-	-
A00341	18971	1963-014DQ	C  C      + 	deb West Ford	-	1963 May  9	A00339	1963 May 11	Earth	2001 May 17	R	Z	AFSSD	US	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1986 Apr 14	    2152	 	    5067	 	 86.74 	 	MEO	-	-
A00342	19359	1963-014EM	C  C      + 	deb West Ford	RCS 0.05	1963 May  9	A00339	1963 May 11	Earth	2000 Nov  2	OX	-	AFSSD	US	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1987 Dec  5	    3202	 	    4071	 	 87.26 	 	MEO	-	-
A00343	NNA	1963-015	C  V        	MA-9 clamp band segment	-	1963 May 15	S00576	1963 May 15 1309	Earth	1963 May 15	R	-	MSC	US	MCDA	-	-	       1 	?	      1 	?	       0 	?	   0.5 	 	  1.6 	 	    1.6 	 	Circular Arc	1963 May 15	     163	 	     265	 	 32.54 	 	LLEO/I	-	-
A00344	NNA	1963-015	C  V        	MA-9 clamp band segment	-	1963 May 15	S00576	1963 May 15 1309	Earth	1963 May 15	R	-	MSC	US	MCDA	-	-	       1 	?	      1 	?	       0 	?	   0.5 	 	  1.6 	 	    1.6 	 	Circular Arc	1963 May 15	     163	 	     265	 	 32.54 	 	LLEO/I	-	-
A00345	NNA	1963-015	C  V        	MA-9 clamp band segment	-	1963 May 15	S00576	1963 May 15 1309	Earth	1963 May 15	R	-	MSC	US	MCDA	-	-	       1 	?	      1 	?	       0 	?	   0.5 	 	  1.6 	 	    1.6 	 	Circular Arc	1963 May 15	     163	 	     265	 	 32.54 	 	LLEO/I	-	-
A00346	NNA	1963-015	PX-S---     	MA-9 Flashing Light Subsat	MA-9 Xe Light Subsatellite	1963 May 15	S00576	1963 May 15 1629	Earth	1963 May 17?	R	-	LARCN	US	LARCN	Xe Beacon	-	       5 	 	      5 	 	       5 	 	   0.1 	 	  0.1 	 	    0.1 	 	Sphere	1963 May 15	     166	?	     262	?	 32.54 	 	LLEO/I	-	-
A00347	00576	1963-015	PXAS---     	MA-9 Balloon Subsatellite	MA-9 Balloon Subsatellite	1963 May 15	S00576	1963 May 15 2205	Earth	1963 May 16	AL	-	LARCN	US	LARCN	30" Mylar Sphere	-	       5 	?	      5 	?	       5 	?	   0.1 	 	  0.1 	 	    0.8 	 	Sphere	1963 May 15	     163	 	     265	 	 32.54 	 	LLEO/I	-	-
A00348	NNA R	1963-015	C  MR       	Mercury Retro	Mercury Retro	1963 May 15	S00576	1963 May 16 2305	Earth	1963 May 16 2313?	D	-	MSC	US	THKE	Mercury Retro	-	     200 	?	    100 	?	       0 	?	   0.5 	 	  0.8 	 	    0.5 	 	Cyl	1963 May 16	    -184	?	     196	?	 32.50 	 	SO	-	-
A00349	00578	1963-016A	R2          	Agena D 1165	Agena D 1165	1963 May 18	R07565	1963 May 18 2227	Earth	1963 May 27	R	-	AFSSD	US	LMSC	Agena D	-	     943 	 	    910 	?	       0 	 	   6.3 	 	  1.5 	 	    6.3 	 	Cyl	1963 May 19	     148	 	     507	 	 74.50 	 	LLEO/I	-	-
A00350	00578	1963-016A	C AF        	LANYARD camera door	-	1963 May 18	S00578	1963 May 18 2227	Earth	1963 May 27	AR	-	NRO/CIA	US	LMSC	-	-	      10 	 	     10 	 	       0 	 	   1.0 	?	  0.5 	?	    1.0 	?	Pan	1963 May 20	     158	 	     491	 	 74.64 	 	LLEO/I	-	-
A00351	00578	1963-016A	PXA         	LPARL Aurora 1963b	Research Module	1963 May 18	A00349	1963 May 18 2227	Earth	1963 May 27	AR	-	DASA	US	LPARL	ARPL	-	      20 	?	     20 	?	       0 	 	   0.5 	?	  0.5 	?	    0.5 	?	Box	1963 May 20	     158	 	     491	 	 74.64 	 	LLEO/I	-	-
A00352	NNA R	1963-016	C  MR       	Star 12	Star 12	1963 May 18	A00353	1963 May 21 0025?	Earth	1963 May 21 0032?	D	-	NRO/CIA	US	THKE	Star 12	-	      33 	 	     10 	 	       0 	 	   0.3 	 	  0.3 	 	    0.3 	 	Cyl + Cone	1963 May 21	    -158	?	     372	?	 74.54 	 	SO	-	-
A00353	NNA T	1963-016	PX-RT--     	SRV 613	SRV	1963 May 18	S00578	1963 May 21 0025?	Earth	1963 May 21 0051	L	20N 155W?	NRO/CIA	US	GERSD	SRV Mk V	Star 12	     126 	 	    126 	 	       0 	 	   0.8 	 	  0.7 	 	    0.8 	 	Cone	1963 May 21	     151	 	     486	 	 74.54 	 	LLEO/I	-	-
A00354	NNA R	1963-018	C  MR       	Priborniy otsek	PO	1963 May 24	S00586	1963 Jun  2 0728?	Earth	1963 Jun  2 0738?	D	-	NII88	SU	OKB1F3	Zenit PO	-	    2600 	 	   2600 	 	       0 	 	   2.5 	 	  2.7 	 	    2.5 	 	DCone	1963 Jun  2	    -180	?	     200	?	 65.00 	 	SO	-	-
A00355	00590	1963-019A	R2          	Agena D 1161/EROS?	Agena D	1963 Jun 12	R07704	1963 Jun 13 0005	Earth	1963 Jul 12	R	-	AFSSD	US	LMSC	Agena D	-	     900 	?	    870 	?	       0 	?	   6.3 	 	  1.5 	 	    6.3 	 	Cyl	1963 Jun 13	     190	 	     421	 	 81.85 	 	LLEO/I	-	-
A00356	00590	1963-019A	PXA         	EROS	Expt. Reflector Orbital Shot	1963 Jun 12	A00355	1963 Jun 13 0005	Earth	1963 Jul 12	AR	-	AFSSD	US	LMSC?	ARPL	-	      20 	?	     20 	?	       0 	 	   0.5 	?	  0.5 	?	    1.4 	 	Box + Dish	1963 Jun 21	     181	 	     405	 	 81.81 	 	LLEO/I	-	-
A00357	NNA R	1963-019	C  MR       	Star 12	Star 12	1963 Jun 12	A00358	1963 Jun 17 0215	Earth	1963 Jun 17 0220?	D	-	NRO/CIA	US	THKE	Star 12	-	      33 	 	     10 	 	       0 	 	   0.3 	 	  0.3 	 	    0.3 	 	Cyl + Cone	1963 Jun 17	    -130	?	     300	?	 81.85 	 	SO	-	-
A00358	NNA T	1963-019	PX-RT--     	SRV 616	SRV	1963 Jun 12	S00590	1963 Jun 17 0215	Earth	1963 Jun 17 0255	L	20N 162W?	NRO/CIA	US	GERSD	SRV Mk V	Star 12	     157 	 	    157 	 	       0 	 	   0.8 	 	  0.7 	 	    0.8 	 	Cone	1963 Jun 17	     190	 	     417	 	 81.85 	 	LLEO/I	-	-
A00359	NNA R	1963-023	C  MR       	Priborniy otsek	PO	1963 Jun 16	S00595	1963 Jun 19 0755	Earth	1963 Jun 19 0805?	D	-	NII88	SU	OKB1	Vostok PO	-	    2600 	 	   2600 	 	       0 	 	   2.5 	 	  2.7 	 	    2.5 	 	DCone	1963 Jun 19	    -259	?	     163	?	 64.92 	 	SO	-	-
A00360	NNA R	1963-020	C  MR       	Priborniy otsek	PO	1963 Jun 14	S00591	1963 Jun 19 1049?	Earth	1963 Jun 19 1055?	D	-	NII88	SU	OKB1	Vostok PO	-	    2600 	 	   2600 	 	       0 	 	   2.5 	 	  2.7 	 	    2.5 	 	DCone	1963 Jun 19	    -285	?	     158	?	 64.92 	 	SO	-	-
A00361	00609	1963-025A	R2          	Agena D 1166	Agena D	1963 Jun 27	R07800	1963 Jun 27 0043	Earth	1963 Jul 26	R	-	AFSSD	US	LMSC	Agena D	-	     900 	 	    870 	?	       0 	?	   6.3 	 	  1.5 	 	    6.3 	 	Cyl	1963 Jun 27	     199	 	     392	 	 81.30 	 	LLEO/I	-	-
A00362	00612	1963-026A	R4          	Scout S113 Stage 4	Altair 2 X-258B1 RH-48	1963 Jun 28	R07811	1963 Jun 28 2129	Earth	1983 Dec 14	R	-	LARCN	US	ABL	Altair	-	      33 	 	     33 	 	       0 	?	   1.5 	 	  0.5 	 	    1.5 	 	Cyl	1963 Jun 29	     410	 	    1311	 	 49.72 	 	LEO/I	-	-
A00363	00613	1963-027A	R2          	Agena B 2314	Agena B	1963 Jun 29	R07816	1963 Jun 29 2237	Earth	1969 Oct 26	R	-	AFSSD	US	LMSC	Agena B	-	     900 	 	    870 	?	       0 	?	   6.3 	 	  1.5 	 	    6.3 	 	Cyl + 2 Pan	1963 Aug  2	     485	 	     521	 	 82.31 	 	LLEO/I	-	-
A00364	NNA R	1963-025	C  MR       	Star 12	Star 12	1963 Jun 27	A00365	1963 Jul  1 0241?	Earth	1963 Jul  1 0246?	D	-	NRO/CIA	US	THKE	Star 12	-	      33 	 	     10 	 	       0 	 	   0.3 	 	  0.3 	 	    0.3 	 	Cyl + Cone	1963 Jul  1	    -171	?	     339	?	 81.60 	 	SO	-	-
A00365	NNA T	1963-025	PX-RT--     	SRV 611	SRV	1963 Jun 27	S00609	1963 Jul  1 0241?	Earth	1963 Jul  1 0320	L	20N 160W?	NRO/CIA	US	GERSD	SRV Mk V	Star 12	     157 	 	    157 	 	       0 	 	   0.8 	 	  0.7 	 	    0.8 	 	Cone	1963 Jul  1	     196	 	     393	 	 81.60 	 	LLEO/I	-	-
A00366	00614	1963-025	C AM        	P-11 motor	P-11 motor	1963 Jun 27	S00614	1963 Jul  1 1600?	Earth	-	AO	-	AFSSD	US	-	TE-316?	-	      31 	 	      6 	?	       0 	 	   0.4 	 	  0.3 	 	    0.4 	 	Cyl + Cone	1963 Aug  1	     331	 	    4125	 	 82.14 	 	MEO	-	-
A00367	NNA R	1963-028	C  MR       	Star 12	Star 12	1963 Jul 12	A00368	1963 Jul 13 2313?	Earth	1963 Jul 13 2320?	D	-	NRO/SAFSP	US	THKE	Star 12	-	      33 	 	     10 	 	       0 	 	   0.3 	 	  0.3 	 	    0.3 	 	Cyl + Cone	1963 Jul 13	    -280	?	     250	?	 95.29 	 	SO	-	-
A00368	NNA T	1963-028	PX-RT--     	SRV Mission 4001	SRV	1963 Jul 12	S00618	1963 Jul 13 2313?	Earth	1963 Jul 13 2350?	L	20N 161W?	NRO/SAFSP	US	GERSD	SRV	Star 12	     157 	 	    157 	 	       0 	 	   0.8 	 	  0.7 	 	    0.8 	 	Cone	1963 Jul 13	     173	 	     211	 	 95.29 	 	LLEO/S	-	-
A00369	03132	1963-030G	D  J        	deb DASH?	-	1963 Jul 19	S00624	1963 Jul 19	Earth	1969 Mar?	R	Z	AFSSD	US	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1968 Feb 23	    1486	 	    5620	 	 86.10 	 	MEO	-	-
