#JCAT	Satcat	Piece	Type	Name	PLName	LDate	Parent	SDate	Primary	DDate	Status	Dest	Owner	State	Manufacturer	Bus	Motor	Mass	MassFlag	DryMass	DryFlag	TotMass	TotFlag	Length	LFlag	Diameter	DFlag	Span	SpanFlag	Shape	ODate	Perigee	PF	Apogee	AF	Inc	IF	OpOrbit	OQUAL	AltNames
# Updated 2024 Jan 13 23:14:18
F01591	NSO	2021-F05	C  F        	SQX-1 Fairing	-	2021 Aug  3	F01588	2021 Aug  3 0753?	Earth	2021 Aug  3 0820?	AS	-	XJRY	CN	SANJ	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	Half Cyl-Cone	2021 Aug  3	    -250	?	     500	?	 97.00 	 	SO	-	-
F01592	NSO	2021-F06	R3-----*    	GSLV CUS-11?	GSLV-F10 CUS15	2021 Aug 12	R80567	2021 Aug 12 0019	Earth	2021 Aug 12 0023?	S	-	ISRO	IN	ISRO	CUS15	-	    2583 	 	   2583 	 	    2583 	 	   9.9 	 	  2.8 	 	    9.9 	 	Cyl	2021 Aug 12	   -4500	 	     140	 	 17.90 	 	SO	-	-
F01593	NSO	2021-F06	P   F       	GISAT-1	EOS-03	2021 Aug 12	F01592	2021 Aug 12 0019	Earth	2021 Aug 12 0023?	AS	96E 9N?	ISRO	IN	ISRO	I2K	ISRO LAM	    2268 	 	   1000 	?	    2268 	 	   2.4 	 	  1.6 	 	    9.0 	 	Box+cyl+pan	2021 Aug 12	   -4500	 	     140	 	 17.90 	 	SO	-	-
F01594	NSO	1986-F03	PXASF       	RADC-801	STP S86-1	1986 Apr 18	F01005	1986 Apr 18 1745	Earth	1986 Apr 18 1745	AS	-	STP	US	STP	-	-	      20 	?	     20 	?	      20 	?	   0.5 	?	  0.5 	?	    0.5 	?	Box	1986 Apr 18	   -6378	 	       0	 	 96.40 	 	ATM	-	-
F01595	NSO	2021-F07	R2          	Astra LV0006 Stage 2	Astra Stage 2	2021 Aug 28	L80508	2021 Aug 28 2237	Earth	2021 Aug 28 2240?	F	-	ASTRV	US	ASTRV	Astra St2	-	     200 	?	    200 	?	     200 	 	   2.2 	 	  0.9 	 	    2.2 	 	Cyl	2021 Aug 28	   -6350	 	      47	 	 64.10 	 	ATM	J	-
F01596	NSO	2021-F07	P   F       	STP-27AD1	Astra Test Payload	2021 Aug 28	F01595	2021 Aug 28 2237	Earth	2021 Aug 28 2240?	AF	-	ASTRV	US	ASTRV	-	-	      50 	?	     50 	?	      50 	 	   0.3 	?	  0.1 	?	    0.3 	?	Box?	2021 Aug 28	   -6350	 	      47	 	 64.10 	 	ATM	J	-
F01597	NSO	2021-F08	R2          	Alpha FLTA001 Stage 2	Alpha Stage 2	2021 Sep  3	L80511	2021 Sep  3 0201	Earth	2021 Sep  3 0201	F	-	FFLY	US	FFLY	Firefly A2	-	     908 	 	    908 	 	     908 	 	   5.8 	 	  1.8 	 	    5.8 	 	Cyl	2021 Sep  3	   -6370	?	      15	?	137.00 	 	ATM	J	-
F01598	NSO	2021-F08	CDAVF       	PICOBUS-1	PICOBUS-1	2021 Sep  3	F01597	2021 Sep  3 0201	Earth	2021 Sep  3 0201	AF	-	LIBRE	GR	LIBRE	Deployer	-	      10 	?	     10 	?	      10 	?	   0.3 	 	  0.2 	 	    0.3 	 	Box	2021 Sep  3	   -6370	?	      15	?	137.00 	 	ATM	J	-
F01599	NSO	2021-F08	P   F       	BSS 1	BSS 1	2021 Sep  3	F01610	2021 Sep  3 0201	Earth	2021 Sep  3 0201	AF	-	BENCH	US	NSL	Cubesat 3U	Starling	       5 	 	      5 	 	       5 	 	   0.3 	 	  0.1 	 	    0.3 	 	Box	2021 Sep  3	   -6370	?	      15	?	137.00 	 	ATM	J	-
F01600	NSO	2021-F08	P   F       	QubiK 1	QubiK 1	2021 Sep  3	F01598	2021 Sep  3 0201	Earth	2021 Sep  3 0201	AF	-	LIBRE	GR	LIBRE	PocketQube 1P	-	       0.250	 	      0.250	 	       0.250	 	   0.050	 	  0.050	 	    0.050	 	Box	2021 Sep  3	   -6370	?	      15	?	137.00 	 	ATM	J	-
F01601	NSO	2021-F08	P   F       	QubiK 2	QubiK 2	2021 Sep  3	F01598	2021 Sep  3 0201	Earth	2021 Sep  3 0201	AF	-	LIBRE	GR	LIBRE	PocketQube 1P	-	       0.250	 	      0.250	 	       0.250	 	   0.050	 	  0.050	 	    0.050	 	Box	2021 Sep  3	   -6370	?	      15	?	137.00 	 	ATM	J	-
F01602	NSO	2021-F08	P   F       	Fossa 1B	Fossa 1B	2021 Sep  3	F01598	2021 Sep  3 0201	Earth	2021 Sep  3 0201	AF	-	FOSSA	E	FOSSA	PocketQube 1P	-	       0.250	 	      0.250	 	       0.250	 	   0.050	 	  0.050	 	    0.050	 	Box	2021 Sep  3	   -6370	?	      15	?	137.00 	 	ATM	J	-
F01603	NSO	2021-F08	P   F       	Fossa 2	Fossa 2	2021 Sep  3	F01598	2021 Sep  3 0201	Earth	2021 Sep  3 0201	AF	-	FOSSA	E	FOSSA	PocketQube 2P	-	       0.500	 	      0.500	 	       0.500	 	   0.1 	 	  0.050	 	    0.1 	 	Box	2021 Sep  3	   -6370	?	      15	?	137.00 	 	ATM	J	-
F01604	NSO	2021-F08	P   F       	GENESIS N	GENESIS N	2021 Sep  3	F01598	2021 Sep  3 0201	Earth	2021 Sep  3 0201	AF	-	AMEA	E	AMEA	PocketQube 1.5P	-	       0.375	 	      0.375	 	       0.375	 	   0.075	 	  0.050	 	    0.075	 	Box	2021 Sep  3	   -6370	?	      15	?	137.00 	 	ATM	J	-
F01605	NSO	2021-F08	P   F       	GENESIS L	GENESIS L	2021 Sep  3	F01598	2021 Sep  3 0201	Earth	2021 Sep  3 0201	AF	-	AMEA	E	AMEA	PocketQube 1.5P	-	       0.375	 	      0.375	 	       0.375	 	   0.075	 	  0.050	 	    0.075	 	Box	2021 Sep  3	   -6370	?	      15	?	137.00 	 	ATM	J	-
F01606	NSO	2021-F08	PX DF       	NPS Orbital 1 simulator	NPS-CENETIX-Orbital 1	2021 Sep  3	F01610	2021 Sep  3 0201	Earth	2021 Sep  3 0201	AF	-	USNPS	US	ATTH	Cubesat 3U?	-	       5 	 	      5 	 	       5 	 	   0.3 	 	  0.1 	 	    0.3 	 	Box	2021 Sep  3	   -6370	?	      15	?	137.00 	 	ATM	J	-
F01607	NSO	2021-F08	P   F       	Serenity	Serenity	2021 Sep  3	F01610	2021 Sep  3 0201	Earth	2021 Sep  3 0201	AF	-	TIS	US	MINICU	Cubesat 3U	-	       3 	 	      3 	 	       3 	 	   0.3 	 	  0.1 	 	    0.3 	 	Box	2021 Sep  3	   -6370	?	      15	?	137.00 	 	ATM	J	-
F01608	NSO	2021-F08	P   F       	Hiapo	Hiapo	2021 Sep  3	F01610	2021 Sep  3 0201	Earth	2021 Sep  3 0201	AF	-	UHI/HSTM	US	UHI	Cubesat 1U	-	       1 	 	      1 	 	       1 	 	   0.1 	 	  0.1 	 	    0.1 	 	Box	2021 Sep  3	   -6370	?	      15	?	137.00 	 	ATM	J	-
F01609	NSO	2021-F08	PXA F       	Spinnaker-3	Spinnaker-3	2021 Sep  3	F01597	2021 Sep  3 0201	Earth	2021 Sep  3 0201	AF	-	CALP/PURDUE	US	CALP/PURDUE	Cubesat 21U	-	      20 	?	     20 	 	      20 	 	   0.5 	?	  0.5 	?	    6.0 	 	Box + Sail	2021 Sep  3	   -6370	?	      15	?	137.00 	 	ATM	J	-
F01610	NSO	2021-F08	CDAVF       	ISIPOD dispenser	12U QuadPack?	2021 Sep  3	F01597	2021 Sep  3 0201	Earth	2021 Sep  3 0201	AF	-	FFLY/ISISBV	US	ISISBV	Deployer	-	      10 	?	     10 	?	      10 	?	   0.3 	 	  0.2 	 	    0.3 	 	Box	2021 Sep  3	   -6370	?	      15	?	137.00 	 	ATM	J	-
F01611	NSO	2021-F09	R3          	KSLV-II No. 1 Stage 3	KSLV-II Stage 3	2021 Oct 21	R80725	2021 Oct 21 0813	Earth	2021 Oct 21 0830?	S	-	KARI	KR	KARI	-	-	    1250 	 	   1250 	 	    1250 	 	   4.0 	 	  2.6 	 	    4.0 	 	Step Cyl + cone	2021 Oct 21	   -1650	?	     750	?	 97.00 	?	SO	-	-
F01612	NSO	2021-F09	P           	Wiseongmosache	Nuri Test Payload	2021 Oct 21	F01611	2021 Oct 21 0816	Earth	2021 Oct 21 0830?	S	113E 46S?	KARI	KR	KARI	-	-	    1500 	 	   1500 	 	    1500 	 	   2.0 	 	  1.0 	 	    2.0 	 	Box	2021 Oct 21	   -1650	?	     750	?	 97.00 	?	SO	-	-
F01613	NSO	1986-F03	PXASF       	LORRI-II	LORRI-II	1986 Apr 18	F01005	1986 Apr 18 1745	Earth	1986 Apr 18 1745	AS	-	NRO/SAFSP	US	LMSC	Pallet	-	     100 	?	    100 	?	     100 	?	   1.5 	?	  0.4 	?	    1.5 	?	Box + Ant	1986 Apr 18	   -6378	 	       0	 	 96.40 	 	ATM	-	NRO Mission 7242
F01614	NSO	2021-F10	R4          	KZ-1A Y17 Stage 4	KZ-1A Stage 4	2021 Dec 15	R80907	2021 Dec 15 0203?	Earth	2021 Dec 15 0211?	S	-	EXPACE	CN	CASIC	-	-	      50 	?	     50 	?	      50 	?	   1.0 	?	  0.5 	?	    1.0 	?	Cyl	2021 Dec 15	   -6200	?	     400	?	 51.50 	?	SO	-	-
F01615	NSO	2021-F10	P           	GeeSat-1A	GeeSat-1A	2021 Dec 15	F01614	2021 Dec 15 0203?	Earth	2021 Dec 15 0211?	AF	-	GEESP	CN	TZXK	GeeSat1	-	     130 	 	    130 	 	     130 	 	   1.0 	?	  0.5 	?	    2.0 	?	Box + 2 pan	2021 Dec 15	   -6200	?	     400	?	 51.50 	?	SO	-	-
F01616	NSO	2021-F10	P           	GeeSat-1B	GeeSat-1B	2021 Dec 15	F01614	2021 Dec 15 0203?	Earth	2021 Dec 15 0211?	AF	-	GEESP	CN	TZXK	GeeSat1	-	     130 	 	    130 	 	     130 	 	   1.0 	?	  0.5 	?	    2.0 	?	Box + 2 pan	2021 Dec 15	   -6200	?	     400	?	 51.50 	?	SO	-	-
F01617	NSO	2021-F11	R3     *    	Simorgh Stage 3	Saman-1	2021 Dec 30	R80960	2021 Dec 30 0334?	Earth	2021 Dec 30 0358	S	-	IRSA	IR	IRSA	Saman-1	-	     500 	 	    300 	 	     500 	 	   1.0 	?	  0.5 	 	    1.0 	?	Cyl-cone	2021 Dec 30	    -450	?	     470	 	 55.00 	 	SO	U	-
F01618	NSO	2021-F11	P   F       	Test payloads	Test Payloads	2021 Dec 30	F01617	2021 Dec 30 0334?	Earth	2021 Dec 30 0358	AS	-	IRSA/IUST	IR	IUST	Fajr	-	      90 	 	     90 	 	      90 	 	   1.0 	 	  0.7 	 	    1.0 	 	Box	2021 Dec 30	    -450	?	     470	 	 55.00 	 	SO	U	-
F01619	NSO	2022-F01	R2     *    	Astra LV0008 Stage 2	Rocket 3.3 Stage 2	2022 Feb 10	R81024	2022 Feb 10 2003	Earth	2022 Feb 10 2009?	AS	-	ASTRV	US	ASTRV	Astra St2	Aether	     200 	?	    200 	?	       0 	 	   1.0 	 	  1.2 	 	    1.0 	 	Cyl	2022 Feb 10	   -5140	?	     278	?	 41.00 	 	SO	J	-
F01620	NSO	2022-F01	P           	BAMA-1	BAMA-1	2022 Feb 10	F01619	2022 Feb 10 2003	Earth	2022 Feb 10 2009?	AS	-	BAMA	US	BAMA	Cubesat 3U	-	       4 	 	      4 	 	       4 	 	   0.3 	 	  0.1 	 	    1.0 	?	Box+sail	2022 Feb 10	   -5140	?	     278	?	 41.00 	 	SO	J	-
F01621	NSO	2022-F01	P           	INCA	INCA	2022 Feb 10	F01619	2022 Feb 10 2003	Earth	2022 Feb 10 2009?	AS	-	NMSU	US	NMSU	Cubesat 3U	-	       4 	 	      4 	 	       4 	 	   0.3 	 	  0.1 	 	    0.5 	 	Box+4 pan	2022 Feb 10	   -5140	?	     278	?	 41.00 	 	SO	J	-
F01622	NSO	2022-F01	P           	QubeSat	QubeSat	2022 Feb 10	F01619	2022 Feb 10 2003	Earth	2022 Feb 10 2009?	AS	-	UCB	US	UCB	Cubesat 2U	-	       4 	 	      4 	 	       4 	 	   0.3 	 	  0.1 	 	    0.3 	 	Box	2022 Feb 10	   -5140	?	     278	?	 41.00 	 	SO	J	-
F01623	NSO	2022-F01	P           	R5-S1	R5-S1	2022 Feb 10	F01619	2022 Feb 10 2003	Earth	2022 Feb 10 2009?	AS	-	JSC	US	JSC	Cubesat 3U	-	       1 	 	      1 	 	       1 	 	   0.1 	 	  0.1 	 	    0.3 	 	Box	2022 Feb 10	   -5140	?	     278	?	 41.00 	 	SO	J	-
F01624	NSO	2022-F02	R4          	Shuang Quxian 1 Y4 St4	SQ-1-4	2022 May 13	R81199	2022 May 13 0711?	Earth	2022 May 13 0713?	S	-	XJRY	CN	SANJ	-	-	     200 	?	    200 	?	     200 	?	   3.8 	 	  1.4 	 	    3.8 	 	Cyl	2022 May 13	   -6300	?	      60	?	 97.00 	 	ATM	-	-
F01625	NSO	2022-F02	P           	Jilin-1 Mofang 01A/R	Jilin-1 Mofang 1A/R	2022 May 13	F01624	2022 May 13 0711?	Earth	2022 May 13 0713?	AS	-	CGSTL	CN	CGSTL	Cubesat 12U?	-	      18 	 	     18 	 	      18 	 	   0.3 	 	  0.2 	 	    0.5 	 	Box+panels	2022 May 13	   -6300	?	      60	?	 97.00 	 	ATM	-	-
F01626	NSO	2022-F03	R2     *    	Astra LV0010 Stage 2	Rocket 3.3 Stage 2	2022 Jun 12	R81267	2022 Jun 12 1750:21?	Earth	2022 Jun 12 1805?	S	-	ASTRV	US	ASTRV	Astra St2	Aether	     200 	?	    200 	?	       0 	 	   1.0 	 	  1.2 	 	    1.0 	 	Cyl	2022 Jun 12	   -1247	?	     532	?	 29.50 	 	SO	J	-
F01627	NSO	2022-F03	P           	TROPICS SV02	TROPICS SV02	2022 Jun 12	F01626	2022 Jun 12 1750	Earth	2022 Jun 12 1805?	AS	-	MITLL	US	BLCAN	Cubesat 3U	-	       4 	?	      4 	?	       4 	 	   0.3 	 	  0.1 	 	    0.5 	 	Box	2022 Jun 12	   -1247	?	     532	?	 29.50 	 	SO	J	-
F01628	NSO	2022-F03	P           	TROPICS SV04	TROPICS SV04	2022 Jun 12	F01626	2022 Jun 12 1750	Earth	2022 Jun 12 1805?	AS	-	MITLL	US	BLCAN	Cubesat 3U	-	       4 	?	      4 	?	       4 	 	   0.3 	 	  0.1 	 	    0.5 	 	Box	2022 Jun 12	   -1247	?	     532	?	 29.50 	 	SO	J	-
F01629	NSO	2022-F04	R3          	Epsilon 5 Stage 3	KM-V2c	2022 Oct 12	R81645	2022 Oct 12 0057:13	Earth	2022 Oct 12 0102	S	-	ISASJ	J	IHIO	KM-V	-	    3300 	 	    400 	?	     400 	?	   2.3 	 	  1.4 	 	    2.3 	 	Cyl + Cone	2022 Oct 12	   -4847	 	     236	 	 97.51 	 	SO	-	-
F01630	NSO	2022-F04	R4          	Epsilon 5 PBS	Post-Boost Stage	2022 Oct 12	F01629	2022 Oct 12 0057:17	Earth	2022 Oct 12 0102	AS	-	ISASJ	J	JAXA	EPBS	-	     280 	 	    185 	?	     185 	?	   1.2 	 	  1.5 	 	    1.5 	 	Cyl	2022 Oct 12	   -4847	 	     236	 	 97.51 	 	SO	-	-
F01631	NSO	2022-F04	C  A        	ESMS	ESMS	2022 Oct 12	F01630	2022 Oct 12 0057:17	Earth	2022 Oct 12 0102	AS	-	ISASJ	J	JAXA	ESMS	-	     200 	 	    200 	?	     200 	?	   5.0 	 	  1.5 	 	    5.0 	 	Box	2022 Oct 12	   -4847	 	     236	 	 97.51 	 	SO	-	-
F01632	NSO	2022-F04	P           	RAISE-3	RAISE-3	2022 Oct 12	F01631	2022 Oct 12 0057:17	Earth	2022 Oct 12 0102	AS	-	JAXA	J	MHI	RAPIS	-	     110 	 	    110 	 	     110 	 	   1.0 	 	  0.8 	 	    1.0 	?	Box	2022 Oct 12	   -4847	 	     236	 	 97.51 	 	SO	-	-
F01633	NSO	2022-F04	P           	Amateru-I	QPS-SAR 3	2022 Oct 12	F01631	2022 Oct 12 0057:17	Earth	2022 Oct 12 0102	AS	-	QPS	J	QPS	QSAT	-	     170 	 	    150 	?	     170 	 	   0.6 	 	  0.8 	 	    3.6 	 	Hex Cyl + 2 Pan + Dish	2022 Oct 12	   -4847	 	     236	 	 97.51 	 	SO	-	-
F01634	NSO	2022-F04	P           	Amateru-II	QPS-SAR 4	2022 Oct 12	F01631	2022 Oct 12 0057:17	Earth	2022 Oct 12 0102	AS	-	QPS	J	QPS	QSAT	-	     170 	 	    150 	?	     170 	 	   0.6 	 	  0.8 	 	    3.6 	 	Hex Cyl + 2 Pan + Dish	2022 Oct 12	   -4847	 	     236	 	 97.51 	 	SO	-	-
F01635	NSO	2022-F04	C  A        	E-SSOD 1	E-SSOD 1	2022 Oct 12	F01631	2022 Oct 12 0146:10	Earth	2022 Oct 12 0102	AS	-	ISASJ	J	JAXA	E-SSOD	-	      10 	 	     10 	?	      10 	?	   0.3 	 	  0.1 	 	    0.3 	 	Box	2022 Oct 12	   -4847	 	     236	 	 97.51 	 	SO	-	-
F01636	NSO	2022-F04	C  A        	E-SSOD 2	E-SSOD 2	2022 Oct 12	F01631	2022 Oct 12 0146:10	Earth	2022 Oct 12 0102	AS	-	ISASJ	J	JAXA	E-SSOD	-	      10 	 	     10 	?	      10 	?	   0.3 	 	  0.1 	 	    0.3 	 	Box	2022 Oct 12	   -4847	 	     236	 	 97.51 	 	SO	-	-
F01637	NSO	2022-F04	C  A        	E-SSOD 3	E-SSOD 3	2022 Oct 12	F01631	2022 Oct 12 0146:10	Earth	2022 Oct 12 0102	AS	-	ISASJ	J	JAXA	E-SSOD	-	      10 	 	     10 	?	      10 	?	   0.3 	 	  0.1 	 	    0.3 	 	Box	2022 Oct 12	   -4847	 	     236	 	 97.51 	 	SO	-	-
F01638	NSO	2022-F04	P           	MITSUBA	MITSUBA	2022 Oct 12	F01635	2022 Oct 12 0206:31	Earth	2022 Oct 12 0102	AS	-	KYUT	J	KYUT	Cubesat 2U	-	       1.700	 	      1.700	 	       1.700	 	   0.2 	 	  0.1 	 	    0.2 	 	Box	2022 Oct 12	   -4847	 	     236	 	 97.51 	 	SO	-	-
F01639	NSO	2022-F04	P           	WASEDA-SAT-ZERO	WASEDA-SAT-ZERO	2022 Oct 12	F01635	2022 Oct 12 0206:31	Earth	2022 Oct 12 0102	AS	-	WASEDA	J	WASEDA	Cubesat 1U	-	       1.200	 	      1.200	 	       1.200	 	   0.1 	 	  0.1 	 	    0.6 	 	Box+sail	2022 Oct 12	   -4847	 	     236	 	 97.51 	 	SO	-	-
F01640	NSO	2022-F04	P           	MAGNARO A	MAGNARO	2022 Oct 12	F01636	2022 Oct 12 0206:31	Earth	2022 Oct 12 0102	AS	-	NAG	J	NAG	Cubesat 2U	-	       3 	 	      3 	 	       3 	 	   0.150	 	  0.1 	 	    0.150	 	Box	2022 Oct 12	   -4847	 	     236	 	 97.51 	 	SO	-	-
F01641	NSO	2022-F04	P           	MAGNARO B	MAGNARO	2022 Oct 12	F01636	2022 Oct 12 0206:31	Earth	2022 Oct 12 0102	AS	-	NAG	J	NAG	Cubesat 1U	-	       1.500	 	      1.500	 	       1.500	 	   0.150	 	  0.1 	 	    0.150	 	Box	2022 Oct 12	   -4847	 	     236	 	 97.51 	 	SO	-	-
F01642	NSO	2022-F04	P           	KOSEN-2	KOSEN-2	2022 Oct 12	F01637	2022 Oct 12 0206:31	Earth	2022 Oct 12 0102	AS	-	YONA	J	YONA	Cubesat 2U	-	       2.700	 	      2.700	 	       2.700	 	   0.2 	 	  0.1 	 	    0.2 	 	Box	2022 Oct 12	   -4847	 	     236	 	 97.51 	 	SO	-	-
F01643	NSO	2022-F04	P           	FSI-SAT	FSI-SAT	2022 Oct 12	F01637	2022 Oct 12 0206:31	Earth	2022 Oct 12 0102	AS	-	FSI/HSU	J	FSI	Cubesat 1U	-	       1.400	 	      1.400	 	       1.400	 	   0.1 	 	  0.1 	 	    0.1 	 	Box	2022 Oct 12	   -4847	 	     236	 	 97.51 	 	SO	-	-
F01644	NSO	2022-F05	R2     *    	Zhuque-2 Y1 Stage 2	ZQ-2-2	2022 Dec 14	R81898	2022 Dec 14 0835?	Earth	2022 Dec 14 0844?	S	-	LANDSP	CN	LSPHZ	ZQ-2 St 2	-	    5000 	?	   5000 	?	    5000 	?	  12.0 	 	  3.4 	 	   12.0 	 	Cyl	2022 Dec 14	   -4520	?	     400	?	 97.60 	?	SO	-	-
F01645	NSO	2022-F05	P           	Zhixing 1B	Zhixing 1B	2022 Dec 14	F01644	2022 Dec 14 0835?	Earth	2022 Dec 14 0844?	AS	-	ZHIX	CN	ZHIX	ZX-1B	-	      50 	?	     50 	?	      50 	?	   0.5 	 	  0.3 	 	    1.0 	 	Box + 2 pan	2022 Dec 14	   -4520	?	     400	?	 97.60 	?	SO	-	-
F01646	NSO	2022-F05	P           	Unknown payload 1	-	2022 Dec 14	F01644	2022 Dec 14 0835?	Earth	2022 Dec 14 0844?	AS	-	UNKCN	CN	UNKCN	Cubesat?	-	      10 	?	     10 	?	      10 	?	   0.3 	 	  0.2 	 	    0.3 	 	Box	2022 Dec 14	   -4520	?	     400	?	 97.60 	?	SO	-	-
F01647	NSO	2022-F05	P           	Unknown payload 2	-	2022 Dec 14	F01644	2022 Dec 14 0835?	Earth	2022 Dec 14 0844?	AS	-	UNKCN	CN	UNKCN	Cubesat?	-	      10 	?	     10 	?	      10 	?	   0.3 	 	  0.2 	 	    0.3 	 	Box	2022 Dec 14	   -4520	?	     400	?	 97.60 	?	SO	-	-
F01648	NSO	2022-F05	P           	Unknown payload 3	-	2022 Dec 14	F01644	2022 Dec 14 0835?	Earth	2022 Dec 14 0844?	AS	-	UNKCN	CN	UNKCN	Cubesat?	-	      10 	?	     10 	?	      10 	?	   0.3 	 	  0.2 	 	    0.3 	 	Box	2022 Dec 14	   -4520	?	     400	?	 97.60 	?	SO	-	-
F01649	NSO	2022-F05	P           	Unknown payload 4	-	2022 Dec 14	F01644	2022 Dec 14 0835?	Earth	2022 Dec 14 0844?	AS	-	UNKCN	CN	UNKCN	Cubesat?	-	      10 	?	     10 	?	      10 	?	   0.3 	 	  0.2 	 	    0.3 	 	Box	2022 Dec 14	   -4520	?	     400	?	 97.60 	?	SO	-	-
F01650	NSO	2022-F05	P           	Unknown payload 5	-	2022 Dec 14	F01644	2022 Dec 14 0835?	Earth	2022 Dec 14 0844?	AS	-	UNKCN	CN	UNKCN	Cubesat?	-	      10 	?	     10 	?	      10 	?	   0.3 	 	  0.2 	 	    0.3 	 	Box	2022 Dec 14	   -4520	?	     400	?	 97.60 	?	SO	-	-
F01651	NSO	2022-F05	P           	Unknown payload 6	-	2022 Dec 14	F01644	2022 Dec 14 0835?	Earth	2022 Dec 14 0844?	AS	-	UNKCN	CN	UNKCN	Cubesat?	-	      10 	?	     10 	?	      10 	?	   0.3 	 	  0.2 	 	    0.3 	 	Box	2022 Dec 14	   -4520	?	     400	?	 97.60 	?	SO	-	-
F01652	NSO	2022-F05	P           	Unknown payload 7	-	2022 Dec 14	F01644	2022 Dec 14 0835?	Earth	2022 Dec 14 0844?	AS	-	UNKCN	CN	UNKCN	Cubesat?	-	      10 	?	     10 	?	      10 	?	   0.3 	 	  0.2 	 	    0.3 	 	Box	2022 Dec 14	   -4520	?	     400	?	 97.60 	?	SO	-	-
F01653	NSO	2022-F05	P           	Unknown payload 8	-	2022 Dec 14	F01644	2022 Dec 14 0835?	Earth	2022 Dec 14 0844?	AS	-	UNKCN	CN	UNKCN	Cubesat?	-	      10 	?	     10 	?	      10 	?	   0.3 	 	  0.2 	 	    0.3 	 	Box	2022 Dec 14	   -4520	?	     400	?	 97.60 	?	SO	-	-
F01654	NSO	2022-F05	P           	Unknown payload 9	-	2022 Dec 14	F01644	2022 Dec 14 0835?	Earth	2022 Dec 14 0844?	AS	-	UNKCN	CN	UNKCN	Cubesat?	-	      10 	?	     10 	?	      10 	?	   0.3 	 	  0.2 	 	    0.3 	 	Box	2022 Dec 14	   -4520	?	     400	?	 97.60 	?	SO	-	-
F01655	NSO	2022-F05	P           	Unknown payload 10	-	2022 Dec 14	F01644	2022 Dec 14 0835?	Earth	2022 Dec 14 0844?	AS	-	UNKCN	CN	UNKCN	Cubesat?	-	      10 	?	     10 	?	      10 	?	   0.3 	 	  0.2 	 	    0.3 	 	Box	2022 Dec 14	   -4520	?	     400	?	 97.60 	?	SO	-	-
F01656	NSO	2022-F06	R4          	Vega AVUM VV22	AVUM+	2022 Dec 21	R81927	2022 Dec 21 0152	Earth	2022 Dec 21 0155?	S	56W 18N?	ESA	I-ESA	AVIO	AVUM	-	    1200 	 	    660 	 	       0 	 	   1.7 	 	  1.9 	 	    1.9 	 	Cyl	2022 Dec 21	   -5790	?	     110	 	 97.80 	?	SO	-	-
F01657	NSO	2022-F06	P           	Pleiades Neo 5	Pleiades Neo 5	2022 Dec 21	F01656	2022 Dec 21 0152	Earth	2022 Dec 21 0155?	AS	-	ADSTI	F	ADST	AstroBus-M Com.	-	     922 	 	    895 	?	     922 	 	   4.0 	?	  2.0 	?	    8.0 	?	Hex-cyl+3 panels	2022 Dec 21	   -5790	?	     110	 	 97.80 	?	SO	-	-
F01658	NSO	2022-F06	P           	Pleiades Neo 6	Pleiades Neo 6	2022 Dec 21	F01656	2022 Dec 21 0152	Earth	2022 Dec 21 0155?	AS	-	ADSTI	F	ADST	AstroBus-M Com.	-	     922 	 	    895 	?	     922 	 	   4.0 	?	  2.0 	?	    8.0 	?	Hex-cyl+3 panels	2022 Dec 21	   -5790	?	     110	 	 97.80 	?	SO	-	-
F01659	NSO	2023-F01	R2     *    	LauncherOne R07 Stage 2	LauncherOne Stage 2	2023 Jan  9	R81979	2023 Jan  9 2315	Earth	2023 Jan  9 2319	S	17W 32N?	VORB	US	VORB	L1-S2	-	     200 	?	    200 	?	     200 	?	   3.4 	 	  1.5 	 	    1.5 	 	Cyl	2023 Jan  9	   -4580	 	     183	 	 97.50 	 	SO	-	-
F01660	NSO	2023-F01	P           	Amber	IOD-3 Amber	2023 Jan  9	F01659	2023 Jan  9 2315	Earth	2023 Jan  9 2319	AS	-	CATAP/HORT	UK	CLAAC	Cubesat 6U	-	      10 	?	     10 	 	      10 	 	   0.3 	 	  0.2 	 	    0.9 	 	Box+ 4 pan	2023 Jan  9	   -4580	 	     183	 	 97.50 	 	SO	-	-
F01661	NSO	2023-F01	P           	Prometheus-2-1	Prometheus-2-1	2023 Jan  9	F01659	2023 Jan  9 2315	Earth	2023 Jan  9 2319	AS	-	DSTL	UK	INSPM	Cubesat 6U	-	      10 	?	     10 	 	      10 	 	   0.3 	 	  0.2 	 	    0.9 	 	Box+ 4 pan	2023 Jan  9	   -4580	 	     183	 	 97.50 	 	SO	-	-
F01662	NSO	2023-F01	P           	Prometheus-2-2	Prometheus-2-2	2023 Jan  9	F01659	2023 Jan  9 2315	Earth	2023 Jan  9 2319	AS	-	DSTL	UK	INSPM	Cubesat 6U	-	      10 	?	     10 	 	      10 	 	   0.3 	 	  0.2 	 	    0.9 	 	Box+ 4 pan	2023 Jan  9	   -4580	 	     183	 	 97.50 	 	SO	-	-
